[2019-06-08 00:02:23] trace  /app/ewei_shopv2_api.php?i=2&r=cacheset&version=&comefrom=wxapp&openid=sns_wa_oWJzS5PNScdgjd99Q5JPXDcDMLqo&mid=&merchid=&authkey=YmFkME45RlNzZkJ1bTF3bWZoYmU3Q2dUSHVxRkFDRU5tcXBUQWdRMEpCVkhCYlJITERFakhIdC84bXJ2a2N3bC9DWnY5bkZC&timestamp=1559923343028 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:42] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&id=7&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984682691 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:45] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984685667 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:45] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984685667 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984685673 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984685673 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:04:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984685677 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:04:46] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5I4SwtIvnavadWO1lOR7lAw&mid=&merchid=&authkey=&timestamp=1559984685677 yoxwechatbusinessModel::set_user:END
[2019-06-08 17:40:17] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&authkey=NmE4ZnJTaUNnVm1KZkc1MmF5YkNNbDVUbGl6L3BxZndmaVBZWEhLcVBweGVJUmNwT2lGbVgybmJTUHc3SXJBd3RYdEtNbTJBSlF6cnhRR25BYmxtQ3h4VllaTHIrOE9PK2s2R25qeXVnLzRlZ2c%3D&timestamp=1559986812712 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:40:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=NmE4ZnJTaUNnVm1KZkc1MmF5YkNNbDVUbGl6L3BxZndmaVBZWEhLcVBweGVJUmNwT2lGbVgybmJTUHc3SXJBd3RYdEtNbTJBSlF6cnhRR25BYmxtQ3h4VllaTHIrOE9PK2s2R25qeXVnLzRlZ2c%3D&timestamp=1559986812880 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:40:17] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=NmE4ZnJTaUNnVm1KZkc1MmF5YkNNbDVUbGl6L3BxZndmaVBZWEhLcVBweGVJUmNwT2lGbVgybmJTUHc3SXJBd3RYdEtNbTJBSlF6cnhRR25BYmxtQ3h4VllaTHIrOE9PK2s2R25qeXVnLzRlZ2c%3D&timestamp=1559986812764 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:40:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=NmE4ZnJTaUNnVm1KZkc1MmF5YkNNbDVUbGl6L3BxZndmaVBZWEhLcVBweGVJUmNwT2lGbVgybmJTUHc3SXJBd3RYdEtNbTJBSlF6cnhRR25BYmxtQ3h4VllaTHIrOE9PK2s2R25qeXVnLzRlZ2c%3D&timestamp=1559986812825 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:40:17] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=NmE4ZnJTaUNnVm1KZkc1MmF5YkNNbDVUbGl6L3BxZndmaVBZWEhLcVBweGVJUmNwT2lGbVgybmJTUHc3SXJBd3RYdEtNbTJBSlF6cnhRR25BYmxtQ3h4VllaTHIrOE9PK2s2R25qeXVnLzRlZ2c%3D&timestamp=1559986812863 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:41:04] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986863108 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:41:45] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_list&page=1&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986903949 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:41:45] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_category&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986903924 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:41:48] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_list&page=2&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986906576 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:42:10] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_list&page=3&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986929463 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:42:11] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_list&page=3&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986929980 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:42:18] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_list&page=5&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986937250 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:42:23] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_list&page=6&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986941761 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:42:23] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_list&page=6&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986942161 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:42:26] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986945510 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:42:26] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986945530 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 17:42:26] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1559986945549 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 21:32:51] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&authkey=&timestamp=1560000769564 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 21:32:51] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1560000769658 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 21:32:51] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1560000769695 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 21:32:52] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1560000769607 yoxwechatbusinessModel::set_user:BEGIN
[2019-06-08 21:32:51] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5PuG5xssQSvV9KCUg9mcyB8&mid=&merchid=&authkey=&timestamp=1560000769679 yoxwechatbusinessModel::set_user:BEGIN
